Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
5180000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.017000,0.000000,0.000000,2.450000,2.520000,9.830000,9.630000,0.000000,8.530000,8.030000,3.470000,2.980000
5180000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.150000,9.910000,9.880000,9.580000,0.000000,10.310000,10.760000,9.670000,9.740000
5180000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.950000,11.520000,10.210000,9.970000,0.000000,10.320000,10.060000,12.440000,10.360000
5180000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,11.480000,11.820000,10.430000,10.200000,0.000000,10.960000,10.930000,11.560000,10.530000
5180000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.650000,12.000000,10.450000,9.860000,0.000000,10.820000,10.680000,11.330000,10.040000
5180000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.015000,0.000000,0.000000,10.420000,11.880000,9.570000,10.180000,0.000000,10.970000,11.400000,11.640000,11.140000
5180000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.730000,10.600000,9.310000,9.330000,0.000000,9.730000,9.260000,10.190000,9.730000
5180000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.580000,9.980000,8.530000,8.520000,0.000000,9.730000,9.720000,8.660000,8.630000
5180000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.540000,10.370000,9.590000,9.750000,0.000000,10.190000,9.640000,10.060000,9.310000
5200000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,2.810000,1.950000,10.100000,10.650000,0.000000,9.700000,9.690000,2.980000,2.190000
5200000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,5.840000,5.770000,10.430000,10.080000,0.000000,9.480000,9.240000,6.150000,6.140000
5200000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.060000,8.990000,8.990000,9.280000,0.000000,10.530000,10.110000,9.280000,7.730000
5200000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,10.010000,11.070000,9.730000,9.880000,0.000000,10.920000,10.680000,11.510000,10.670000
5200000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,9.910000,11.500000,10.060000,9.410000,0.000000,10.400000,9.710000,12.240000,10.080000
5200000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,10.480000,11.920000,9.660000,9.770000,0.000000,10.250000,9.550000,11.560000,10.420000
5200000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.590000,11.420000,9.570000,9.480000,0.000000,10.780000,10.530000,11.370000,10.360000
5200000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.800000,10.370000,8.660000,9.090000,0.000000,8.810000,8.760000,11.130000,9.570000
5200000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.420000,9.920000,9.460000,9.540000,0.000000,9.680000,10.030000,9.460000,8.650000
5200000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.600000,9.630000,10.350000,10.120000,0.000000,11.160000,11.640000,9.090000,9.200000
5220000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,2.260000,2.480000,9.110000,9.150000,0.000000,9.550000,9.540000,2.280000,2.520000
5220000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,2.650000,2.400000,8.640000,9.760000,0.000000,8.970000,9.250000,1.530000,1.430000
5220000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.450000,9.220000,11.020000,10.730000,0.000000,11.810000,11.590000,8.260000,8.240000
5220000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.430000,11.630000,9.400000,9.840000,0.000000,10.230000,11.010000,11.730000,10.130000
5220000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,10.690000,12.370000,9.240000,9.440000,0.000000,9.810000,9.540000,11.200000,10.550000
5220000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,10.460000,11.370000,10.000000,9.680000,0.000000,9.960000,9.650000,11.710000,10.120000
5220000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.510000,11.900000,9.830000,9.630000,0.000000,9.180000,9.220000,10.880000,9.790000
5220000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,8.770000,10.750000,10.210000,10.090000,0.000000,9.660000,9.640000,11.090000,9.830000
5220000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,8.230000,8.470000,9.220000,8.680000,0.000000,9.380000,9.170000,9.460000,7.650000
5220000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.700000,9.980000,9.630000,9.130000,0.000000,9.160000,9.290000,8.660000,7.840000
5240000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.066000,0.015000,0.610000,-0.990000,-0.160000,-0.990000,7.400000,7.430000,0.000000,7.260000,7.300000,-0.940000,-0.700000
5240000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,4.080000,4.440000,9.600000,9.940000,0.000000,9.360000,9.480000,4.390000,3.970000
5240000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.090000,8.840000,9.950000,9.860000,0.000000,9.760000,9.330000,8.770000,7.760000
5240000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.480000,12.890000,9.260000,9.260000,0.000000,10.230000,10.080000,11.990000,10.640000
5240000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.950000,11.400000,9.560000,9.830000,0.000000,10.400000,10.030000,12.900000,10.850000
5240000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.180000,11.950000,9.670000,9.590000,0.000000,10.370000,10.310000,11.010000,10.790000
5240000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.080000,11.780000,9.550000,10.140000,0.000000,10.310000,9.470000,11.980000,10.170000
5240000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.480000,11.660000,9.750000,9.520000,0.000000,10.330000,10.230000,10.240000,9.950000
5240000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,8.900000,9.660000,9.000000,8.500000,0.000000,9.250000,9.350000,8.440000,9.220000
5240000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.590000,9.350000,10.440000,10.580000,0.000000,9.440000,8.260000,9.420000,9.120000
5260000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,1.710000,-0.830000,-0.800000,-0.410000,8.440000,8.400000,0.000000,8.990000,8.380000,-0.830000,-0.410000
5260000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,1.800000,2.630000,9.110000,9.130000,0.000000,9.610000,10.120000,2.490000,0.970000
5260000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,10.090000,10.690000,8.660000,8.120000,0.000000,8.830000,9.040000,10.510000,9.720000
5260000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.610000,12.540000,10.660000,10.230000,0.000000,11.860000,11.320000,11.790000,11.770000
5260000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.066000,0.014000,0.000000,0.000000,10.150000,12.060000,9.440000,9.450000,0.000000,9.640000,9.950000,10.840000,10.760000
5260000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.200000,11.900000,9.250000,9.190000,0.000000,10.180000,10.430000,11.020000,10.770000
5260000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.430000,10.300000,10.010000,9.840000,0.000000,10.810000,10.310000,10.660000,9.890000
5260000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.200000,11.810000,9.890000,9.750000,0.000000,10.770000,10.670000,11.370000,10.000000
5260000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,7.870000,8.630000,9.920000,9.500000,0.000000,10.290000,9.700000,8.520000,8.170000
5260000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.014000,0.000000,0.000000,8.220000,9.100000,9.290000,9.820000,0.000000,8.680000,9.160000,9.970000,7.950000
5280000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.370000,-0.700000,0.880000,0.220000,8.760000,8.990000,0.000000,10.370000,8.280000,-0.170000,-0.700000
5280000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,3.880000,3.430000,9.510000,9.160000,0.000000,9.150000,10.070000,3.400000,3.300000
5280000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,7.990000,8.980000,9.620000,9.800000,0.000000,11.100000,10.530000,9.270000,8.450000
5280000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.930000,11.930000,9.230000,9.600000,0.000000,10.410000,10.660000,11.930000,11.300000
5280000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.520000,11.380000,10.710000,10.340000,0.000000,10.380000,9.660000,10.160000,9.680000
5280000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.440000,12.660000,10.510000,10.590000,0.000000,9.980000,9.850000,11.610000,10.140000
5280000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,8.830000,11.340000,9.200000,9.350000,0.000000,9.820000,9.270000,10.240000,9.210000
5280000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,9.430000,10.960000,10.120000,10.200000,0.000000,9.680000,9.970000,11.210000,9.590000
5280000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,9.130000,9.890000,9.670000,9.720000,0.000000,10.640000,10.330000,9.660000,8.750000
5280000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.790000,8.890000,9.260000,9.250000,0.000000,10.190000,9.690000,10.340000,8.090000
5300000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.610000,-1.100000,-0.060000,0.570000,8.700000,8.400000,0.000000,8.520000,8.440000,-0.170000,-1.100000
5300000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,4.900000,5.140000,9.890000,9.930000,0.000000,10.220000,9.890000,3.270000,4.160000
5300000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,8.120000,9.510000,9.660000,9.540000,0.000000,11.130000,10.600000,8.910000,8.600000
5300000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.180000,9.750000,9.590000,9.790000,0.000000,10.250000,10.060000,11.210000,10.440000
5300000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.250000,10.830000,10.130000,9.750000,0.000000,10.570000,9.520000,11.640000,10.160000
5300000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.015000,0.000000,0.000000,10.030000,11.290000,9.560000,9.630000,0.000000,9.880000,10.060000,11.170000,10.430000
5300000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.040000,12.130000,10.660000,9.870000,0.000000,9.850000,9.460000,11.760000,10.570000
5300000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.520000,11.490000,10.520000,9.850000,0.000000,11.860000,11.040000,11.570000,10.980000
5300000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,8.780000,10.040000,8.320000,8.810000,0.000000,10.380000,10.180000,9.720000,8.450000
5300000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,8.550000,8.970000,9.000000,9.190000,0.000000,9.880000,10.210000,8.900000,7.700000
5320000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,3.120000,2.970000,9.050000,9.250000,0.000000,9.280000,10.260000,2.350000,3.230000
5320000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,3.200000,2.670000,9.450000,9.610000,0.000000,9.490000,9.660000,2.770000,2.130000
5320000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,8.670000,9.970000,9.930000,9.230000,0.000000,9.140000,9.500000,9.060000,8.560000
5320000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.015000,0.000000,0.000000,10.090000,12.360000,10.590000,9.810000,0.000000,10.520000,10.280000,11.510000,9.930000
5320000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.700000,12.100000,11.000000,9.900000,0.000000,10.880000,11.150000,10.310000,10.330000
5320000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,10.240000,11.950000,9.650000,9.840000,0.000000,10.080000,10.280000,11.830000,10.340000
5320000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,9.710000,11.490000,9.580000,9.640000,0.000000,9.020000,9.340000,11.040000,10.020000
5320000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,10.210000,12.410000,10.490000,9.990000,0.000000,11.660000,11.300000,11.440000,10.550000
5320000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.160000,9.740000,8.760000,8.990000,0.000000,9.830000,9.880000,9.990000,8.600000
5320000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.015000,0.000000,0.000000,8.480000,9.990000,9.120000,9.460000,0.000000,10.820000,10.480000,8.260000,8.210000
5500000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.066000,0.015000,1.280000,-2.000000,-0.880000,-0.690000,8.460000,9.220000,0.000000,8.150000,6.960000,-0.950000,-2.000000
5500000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,1.290000,2.400000,8.780000,8.900000,0.000000,9.660000,9.480000,1.800000,1.800000
5500000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.017000,0.000000,0.000000,5.900000,6.110000,9.780000,9.370000,0.000000,10.090000,10.480000,7.020000,5.440000
5500000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,9.660000,9.920000,9.840000,9.300000,0.000000,10.420000,10.660000,10.420000,9.110000
5500000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.480000,11.140000,8.420000,8.550000,0.000000,10.120000,10.000000,11.120000,10.150000
5500000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.640000,11.720000,8.680000,8.770000,0.000000,9.300000,9.640000,12.450000,9.940000
5500000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,9.830000,11.750000,9.670000,9.450000,0.000000,10.740000,11.040000,11.360000,10.810000
5500000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.090000,11.310000,9.780000,9.630000,0.000000,9.730000,9.750000,11.230000,10.260000
5500000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.730000,9.800000,9.520000,9.220000,0.000000,10.210000,10.300000,10.020000,9.740000
5500000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.014000,0.000000,0.000000,9.280000,9.530000,11.310000,10.900000,0.000000,10.670000,10.590000,9.590000,8.990000
5520000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,1.520000,-1.350000,-0.500000,-0.720000,8.750000,8.740000,0.000000,9.430000,8.470000,-1.350000,-0.310000
5520000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.060000,-0.310000,0.750000,1.500000,8.650000,8.580000,0.000000,9.530000,9.870000,1.060000,-0.310000
5520000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,6.000000,5.660000,9.160000,9.120000,0.000000,10.120000,9.690000,6.080000,5.890000
5520000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,10.700000,12.470000,9.470000,9.790000,0.000000,11.190000,10.750000,12.230000,10.080000
5520000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.390000,11.770000,8.850000,8.290000,0.000000,8.610000,9.070000,10.780000,9.950000
5520000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.780000,10.970000,10.610000,10.660000,0.000000,10.300000,9.770000,10.670000,10.230000
5520000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.500000,10.970000,10.460000,10.730000,0.000000,10.930000,11.200000,11.970000,10.160000
5520000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,9.640000,11.650000,10.100000,10.010000,0.000000,10.620000,10.820000,11.340000,9.860000
5520000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.014000,0.000000,0.000000,8.060000,8.650000,11.260000,11.020000,0.000000,9.040000,8.720000,8.810000,8.940000
5520000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,7.200000,7.120000,8.210000,8.770000,0.000000,10.600000,10.530000,7.480000,7.360000
5540000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,1.040000,-1.250000,-0.470000,-0.320000,7.390000,7.850000,0.000000,7.480000,7.590000,-0.720000,-1.250000
5540000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,0.900000,1.760000,9.220000,9.630000,0.000000,8.820000,9.270000,2.240000,1.710000
5540000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.017000,0.000000,0.000000,8.050000,7.260000,9.740000,9.360000,0.000000,10.590000,10.470000,8.020000,7.390000
5540000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.066000,0.016000,0.000000,0.000000,10.360000,11.880000,10.190000,10.330000,0.000000,9.800000,9.960000,11.920000,11.120000
5540000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.690000,11.860000,9.880000,10.040000,0.000000,10.010000,10.290000,12.120000,10.760000
5540000000.000000,9.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.016000,0.000000,0.000000,10.530000,11.670000,9.520000,10.130000,0.000000,10.530000,9.500000,11.420000,9.440000
5540000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.015000,0.000000,0.000000,10.280000,10.580000,9.650000,9.310000,0.000000,10.510000,10.320000,11.540000,10.780000
5540000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,10.300000,9.720000,11.780000,11.680000,0.000000,11.210000,10.410000,12.020000,10.590000
5540000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.000000,0.000000,8.550000,9.660000,9.520000,9.640000,0.000000,9.660000,9.350000,9.370000,9.260000
5540000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.015000,0.000000,0.000000,7.590000,8.470000,10.330000,10.010000,0.000000,9.750000,9.250000,7.530000,7.090000
5560000000.000000,1.000000,20000000.000000,MCS 7,Mixedmode,0.064000,0.017000,0.000000,0.000000,0.320000,0.170000,9.180000,9.140000,0.000000,8.840000,8.950000,0.450000,0.810000
5560000000.000000,2.000000,20000000.000000,MCS 7,Mixedmode,0.063000,0.016000,0.730000,-0.790000,-0.340000,0.330000,6.970000,7.390000,0.000000,7.390000,7.450000,-0.310000,-0.790000
5560000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.065000,0.016000,0.000000,0.000000,8.620000,9.620000,9.430000,9.880000,0.000000,10.100000,10.510000,8.810000,8.800000
